Image Number,Image,Predication Number,Label Name,Confidence,Pixel Area Mask,cm Area Mask,Pixel Length,cm Length ,Pixel Width,cm Width ,Box Rotation Degrees,Validation Number,Pixel Area Validation,Pixel Length Validation,Pixel Width Validation,Box Rotation Degrees Validation,Pixel Area Accuracy %,Pixel Length Accuracy %,Pixel Width Accuracy %,Box Rotation Degrees Accuracy %,IOU %,Prediction,Validation,Prediction & Validation,Predication No Validation,Validation No Predication
150,NSW129581,8,fullLeaf,81,4995,5.55,122,4.07,58,1.93,145,,,,,,,,,,,1,0,0,0,0
150,NSW129581,9,fullLeaf,73,8582,9.54,184,6.13,72,2.4,98,,,,,,,,,,,1,0,0,0,0
150,NSW129581,10,fullLeaf,72,4897,5.44,120,4.0,61,2.03,145,,,,,,,,,,,1,0,0,0,0
151,NSW129582,1,fullLeaf,93,3074,3.42,90,3.0,48,1.6,105,,,,,,,,,,,1,0,0,0,0
151,NSW129582,2,fullLeaf,74,5046,5.61,108,3.6,67,2.23,120,,,,,,,,,,,1,0,0,0,0
151,NSW129582,3,fullLeaf,72,2933,3.26,78,2.6,55,1.83,62,,,,,,,,,,,1,0,0,0,0
152,NSW129583,1,fullLeaf,94,10800,12.0,198,6.6,80,2.67,105,,,,,,,,,,,1,0,0,0,0
152,NSW129583,2,fullLeaf,94,22435,24.93,266,8.87,125,4.17,37,,,,,,,,,,,1,0,0,0,0
152,NSW129583,3,fullLeaf,83,5889,6.54,114,3.8,85,2.83,34,,,,,,,,,,,1,0,0,0,0
153,NSW129584,1,fullLeaf,93,8725,9.69,168,5.6,74,2.47,146,,,,,,,,,,,1,0,0,0,0
153,NSW129584,2,fullLeaf,75,10446,11.61,196,6.53,79,2.63,99,,,,,,,,,,,1,0,0,0,0
154,NSW129585,1,fullLeaf,93,4099,4.55,110,3.67,58,1.93,86,,,,,,,,,,,1,0,0,0,0
154,NSW129585,2,fullLeaf,84,2896,3.22,104,3.47,44,1.47,12,,,,,,,,,,,1,0,0,0,0
154,NSW129585,3,fullLeaf,74,4636,5.15,114,3.8,59,1.97,54,,,,,,,,,,,1,0,0,0,0
154,NSW129585,4,fullLeaf,74,3151,3.5,92,3.07,50,1.67,115,,,,,,,,,,,1,0,0,0,0
154,NSW129585,5,fullLeaf,71,2456,2.73,90,3.0,46,1.53,116,,,,,,,,,,,1,0,0,0,0
155,NSW129586,1,fullLeaf,94,6203,6.89,132,4.4,70,2.33,36,,,,,,,,,,,1,0,0,0,0
155,NSW129586,2,fullLeaf,91,6608,7.34,140,4.67,73,2.43,12,,,,,,,,,,,1,0,0,0,0
155,NSW129586,3,fullLeaf,73,2741,3.05,80,2.67,59,1.97,136,,,,,,,,,,,1,0,0,0,0
155,NSW129586,4,fullLeaf,71,7011,7.79,134,4.47,82,2.73,52,,,,,,,,,,,1,0,0,0,0
156,NSW129587,1,fullLeaf,96,15432,17.15,210,7.0,118,3.93,134,,,,,,,,,,,1,0,0,0,0
156,NSW129587,2,fullLeaf,91,9604,10.67,164,5.47,92,3.07,153,,,,,,,,,,,1,0,0,0,0
156,NSW129587,3,fullLeaf,87,17126,19.03,232,7.73,118,3.93,158,,,,,,,,,,,1,0,0,0,0
156,NSW129587,4,fullLeaf,84,23895,26.55,260,8.67,144,4.8,113,,,,,,,,,,,1,0,0,0,0
156,NSW129587,5,fullLeaf,77,2910,3.23,88,2.93,50,1.67,13,,,,,,,,,,,1,0,0,0,0
156,NSW129587,6,fullLeaf,72,10918,12.13,176,5.87,96,3.2,106,,,,,,,,,,,1,0,0,0,0
156,NSW129587,7,fullLeaf,72,7842,8.71,154,5.13,82,2.73,4,,,,,,,,,,,1,0,0,0,0
156,NSW129587,8,fullLeaf,70,5484,6.09,122,4.07,67,2.23,32,,,,,,,,,,,1,0,0,0,0
157,NSW129588,1,fullLeaf,81,3420,3.8,82,2.73,62,2.07,0,,,,,,,,,,,1,0,0,0,0
157,NSW129588,2,fullLeaf,80,2170,2.41,86,2.87,41,1.37,11,,,,,,,,,,,1,0,0,0,0
157,NSW129588,3,fullLeaf,78,2752,3.06,82,2.73,48,1.6,0,,,,,,,,,,,1,0,0,0,0
157,NSW129588,4,fullLeaf,78,2031,2.26,116,3.87,27,0.9,0,,,,,,,,,,,1,0,0,0,0
157,NSW129588,5,fullLeaf,77,1553,1.73,84,2.8,37,1.23,50,,,,,,,,,,,1,0,0,0,0
157,NSW129588,6,fullLeaf,71,1471,1.63,68,2.27,31,1.03,0,,,,,,,,,,,1,0,0,0,0
157,NSW129588,7,fullLeaf,70,2741,3.05,86,2.87,47,1.57,6,,,,,,,,,,,1,0,0,0,0
158,NSW129589,1,fullLeaf,95,3301,3.67,98,3.27,52,1.73,5,,,,,,,,,,,1,0,0,0,0
158,NSW129589,2,fullLeaf,89,1827,2.03,62,2.07,41,1.37,1,,,,,,,,,,,1,0,0,0,0
158,NSW129589,3,fullLeaf,87,1595,1.77,62,2.07,36,1.2,55,,,,,,,,,,,1,0,0,0,0
158,NSW129589,4,fullLeaf,85,1959,2.18,82,2.73,35,1.17,23,,,,,,,,,,,1,0,0,0,0
158,NSW129589,5,fullLeaf,82,5045,5.61,130,4.33,65,2.17,53,,,,,,,,,,,1,0,0,0,0
158,NSW129589,6,fullLeaf,79,2676,2.97,90,3.0,47,1.57,140,,,,,,,,,,,1,0,0,0,0
158,NSW129589,7,fullLeaf,78,2909,3.23,90,3.0,49,1.63,97,,,,,,,,,,,1,0,0,0,0
158,NSW129589,8,fullLeaf,74,2161,2.4,106,3.53,44,1.47,27,,,,,,,,,,,1,0,0,0,0
158,NSW129589,9,fullLeaf,70,4362,4.85,132,4.4,56,1.87,125,,,,,,,,,,,1,0,0,0,0
159,NSW129590,1,fullLeaf,96,9944,11.05,198,6.6,75,2.5,30,,,,,,,,,,,1,0,0,0,0
159,NSW129590,2,fullLeaf,93,17621,19.58,252,8.4,103,3.43,112,,,,,,,,,,,1,0,0,0,0
159,NSW129590,3,fullLeaf,70,5249,5.83,128,4.27,63,2.1,0,,,,,,,,,,,1,0,0,0,0
160,NSW129591,1,fullLeaf,92,7166,7.96,144,4.8,82,2.73,37,,,,,,,,,,,1,0,0,0,0
160,NSW129591,2,fullLeaf,91,7214,8.02,156,5.2,72,2.4,39,,,,,,,,,,,1,0,0,0,0
160,NSW129591,3,fullLeaf,89,8618,9.58,168,5.6,82,2.73,67,,,,,,,,,,,1,0,0,0,0
160,NSW129591,4,fullLeaf,87,4329,4.81,104,3.47,63,2.1,79,,,,,,,,,,,1,0,0,0,0
160,NSW129591,5,fullLeaf,84,11535,12.82,212,7.07,72,2.4,138,,,,,,,,,,,1,0,0,0,0
160,NSW129591,6,fullLeaf,74,5274,5.86,110,3.67,73,2.43,108,,,,,,,,,,,1,0,0,0,0
160,NSW129591,7,fullLeaf,73,5612,6.24,122,4.07,74,2.47,95,,,,,,,,,,,1,0,0,0,0
160,NSW129591,8,fullLeaf,72,6385,7.09,148,4.93,63,2.1,142,,,,,,,,,,,1,0,0,0,0
160,NSW129591,9,fullLeaf,70,2332,2.59,86,2.87,40,1.33,74,,,,,,,,,,,1,0,0,0,0
161,NSW129592,1,fullLeaf,95,5853,6.5,142,4.73,64,2.13,0,,,,,,,,,,,1,0,0,0,0
161,NSW129592,2,fullLeaf,95,5590,6.21,132,4.4,64,2.13,109,,,,,,,,,,,1,0,0,0,0
161,NSW129592,3,fullLeaf,94,5328,5.92,124,4.13,66,2.2,99,,,,,,,,,,,1,0,0,0,0
161,NSW129592,4,fullLeaf,94,6124,6.8,130,4.33,71,2.37,7,,,,,,,,,,,1,0,0,0,0
161,NSW129592,5,fullLeaf,93,5128,5.7,122,4.07,63,2.1,44,,,,,,,,,,,1,0,0,0,0
161,NSW129592,6,fullLeaf,93,4779,5.31,122,4.07,66,2.2,146,,,,,,,,,,,1,0,0,0,0
161,NSW129592,7,fullLeaf,90,4243,4.71,106,3.53,64,2.13,111,,,,,,,,,,,1,0,0,0,0
161,NSW129592,8,fullLeaf,85,3981,4.42,108,3.6,58,1.93,16,,,,,,,,,,,1,0,0,0,0
161,NSW129592,9,fullLeaf,85,2570,2.86,82,2.73,44,1.47,129,,,,,,,,,,,1,0,0,0,0
161,NSW129592,10,fullLeaf,79,5806,6.45,130,4.33,65,2.17,142,,,,,,,,,,,1,0,0,0,0
161,NSW129592,11,fullLeaf,74,4710,5.23,116,3.87,63,2.1,57,,,,,,,,,,,1,0,0,0,0
162,NSW129594,1,fullLeaf,93,5319,5.91,118,3.93,69,2.3,119,,,,,,,,,,,1,0,0,0,0
162,NSW129594,2,fullLeaf,93,2750,3.06,94,3.13,46,1.53,3,,,,,,,,,,,1,0,0,0,0
162,NSW129594,3,fullLeaf,89,4600,5.11,102,3.4,65,2.17,116,,,,,,,,,,,1,0,0,0,0
162,NSW129594,4,fullLeaf,86,6431,7.15,104,3.47,83,2.77,105,,,,,,,,,,,1,0,0,0,0
162,NSW129594,5,fullLeaf,74,4488,4.99,126,4.2,58,1.93,76,,,,,,,,,,,1,0,0,0,0
162,NSW129594,6,fullLeaf,73,3028,3.36,108,3.6,49,1.63,107,,,,,,,,,,,1,0,0,0,0
162,NSW129594,7,fullLeaf,72,2662,2.96,100,3.33,44,1.47,32,,,,,,,,,,,1,0,0,0,0
163,NSW129595,1,fullLeaf,97,8618,9.58,176,5.87,78,2.6,13,,,,,,,,,,,1,0,0,0,0
163,NSW129595,2,fullLeaf,97,10976,12.2,172,5.73,91,3.03,31,,,,,,,,,,,1,0,0,0,0
163,NSW129595,3,fullLeaf,94,12598,14.0,204,6.8,95,3.17,28,,,,,,,,,,,1,0,0,0,0
163,NSW129595,4,fullLeaf,90,11294,12.55,180,6.0,91,3.03,97,,,,,,,,,,,1,0,0,0,0
163,NSW129595,5,fullLeaf,86,7040,7.82,206,6.87,54,1.8,75,,,,,,,,,,,1,0,0,0,0
163,NSW129595,6,fullLeaf,80,6643,7.38,124,4.13,83,2.77,129,,,,,,,,,,,1,0,0,0,0
164,NSW129596,1,fullLeaf,97,18386,20.43,238,7.93,118,3.93,47,,,,,,,,,,,1,0,0,0,0
164,NSW129596,2,fullLeaf,95,12860,14.29,178,5.93,103,3.43,51,,,,,,,,,,,1,0,0,0,0
164,NSW129596,3,fullLeaf,93,19929,22.14,202,6.73,140,4.67,15,,,,,,,,,,,1,0,0,0,0
164,NSW129596,4,fullLeaf,87,5580,6.2,152,5.07,53,1.77,51,,,,,,,,,,,1,0,0,0,0
164,NSW129596,5,fullLeaf,84,4174,4.64,102,3.4,65,2.17,117,,,,,,,,,,,1,0,0,0,0
164,NSW129596,6,fullLeaf,82,20775,23.08,236,7.87,129,4.3,125,,,,,,,,,,,1,0,0,0,0
165,NSW129597,1,fullLeaf,95,8412,9.35,154,5.13,82,2.73,155,,,,,,,,,,,1,0,0,0,0
165,NSW129597,2,fullLeaf,90,8004,8.89,138,4.6,85,2.83,138,,,,,,,,,,,1,0,0,0,0
165,NSW129597,3,fullLeaf,87,3972,4.41,122,4.07,54,1.8,4,,,,,,,,,,,1,0,0,0,0
165,NSW129597,4,fullLeaf,85,8092,8.99,146,4.87,82,2.73,14,,,,,,,,,,,1,0,0,0,0
165,NSW129597,5,fullLeaf,81,6419,7.13,118,3.93,75,2.5,90,,,,,,,,,,,1,0,0,0,0
165,NSW129597,6,fullLeaf,79,7836,8.71,158,5.27,79,2.63,154,,,,,,,,,,,1,0,0,0,0
165,NSW129597,7,fullLeaf,76,8489,9.43,164,5.47,89,2.97,113,,,,,,,,,,,1,0,0,0,0
166,NSW129598,1,fullLeaf,94,4734,5.26,118,3.93,63,2.1,104,,,,,,,,,,,1,0,0,0,0
166,NSW129598,2,fullLeaf,92,3309,3.68,92,3.07,50,1.67,55,,,,,,,,,,,1,0,0,0,0
166,NSW129598,3,fullLeaf,83,2815,3.13,86,2.87,51,1.7,133,,,,,,,,,,,1,0,0,0,0
166,NSW129598,4,fullLeaf,81,2434,2.7,80,2.67,47,1.57,80,,,,,,,,,,,1,0,0,0,0
166,NSW129598,5,fullLeaf,80,1698,1.89,62,2.07,36,1.2,122,,,,,,,,,,,1,0,0,0,0
166,NSW129598,6,fullLeaf,78,1699,1.89,74,2.47,37,1.23,78,,,,,,,,,,,1,0,0,0,0
166,NSW129598,7,fullLeaf,77,2172,2.41,72,2.4,42,1.4,95,,,,,,,,,,,1,0,0,0,0
166,NSW129598,8,fullLeaf,75,1856,2.06,68,2.27,42,1.4,1,,,,,,,,,,,1,0,0,0,0
166,NSW129598,9,fullLeaf,71,2662,2.96,80,2.67,47,1.57,14,,,,,,,,,,,1,0,0,0,0
166,NSW129598,10,fullLeaf,70,3159,3.51,84,2.8,56,1.87,115,,,,,,,,,,,1,0,0,0,0
167,NSW129599,1,fullLeaf,96,7004,7.78,140,4.67,72,2.4,19,,,,,,,,,,,1,0,0,0,0
167,NSW129599,2,fullLeaf,95,5813,6.46,138,4.6,62,2.07,132,,,,,,,,,,,1,0,0,0,0
167,NSW129599,3,fullLeaf,94,7414,8.24,162,5.4,67,2.23,156,,,,,,,,,,,1,0,0,0,0
167,NSW129599,4,fullLeaf,91,5667,6.3,142,4.73,64,2.13,148,,,,,,,,,,,1,0,0,0,0
167,NSW129599,5,fullLeaf,89,4010,4.46,114,3.8,54,1.8,0,,,,,,,,,,,1,0,0,0,0
167,NSW129599,6,fullLeaf,89,3252,3.61,110,3.67,48,1.6,27,,,,,,,,,,,1,0,0,0,0
167,NSW129599,7,fullLeaf,87,2347,2.61,86,2.87,41,1.37,14,,,,,,,,,,,1,0,0,0,0
167,NSW129599,8,fullLeaf,86,4791,5.32,104,3.47,63,2.1,109,,,,,,,,,,,1,0,0,0,0
167,NSW129599,9,fullLeaf,86,4943,5.49,126,4.2,60,2.0,31,,,,,,,,,,,1,0,0,0,0
167,NSW129599,10,fullLeaf,86,3389,3.77,106,3.53,44,1.47,3,,,,,,,,,,,1,0,0,0,0
167,NSW129599,11,fullLeaf,84,2460,2.73,86,2.87,41,1.37,1,,,,,,,,,,,1,0,0,0,0
167,NSW129599,12,fullLeaf,84,3527,3.92,104,3.47,51,1.7,8,,,,,,,,,,,1,0,0,0,0
167,NSW129599,13,fullLeaf,83,3525,3.92,118,3.93,53,1.77,12,,,,,,,,,,,1,0,0,0,0
167,NSW129599,14,fullLeaf,80,3953,4.39,104,3.47,57,1.9,31,,,,,,,,,,,1,0,0,0,0
167,NSW129599,15,fullLeaf,78,5751,6.39,108,3.6,82,2.73,12,,,,,,,,,,,1,0,0,0,0
167,NSW129599,16,fullLeaf,78,4683,5.2,140,4.67,54,1.8,25,,,,,,,,,,,1,0,0,0,0
167,NSW129599,17,fullLeaf,78,1676,1.86,72,2.4,36,1.2,1,,,,,,,,,,,1,0,0,0,0
167,NSW129599,18,fullLeaf,78,3740,4.16,132,4.4,47,1.57,5,,,,,,,,,,,1,0,0,0,0
167,NSW129599,19,fullLeaf,78,2754,3.06,78,2.6,51,1.7,118,,,,,,,,,,,1,0,0,0,0
167,NSW129599,20,fullLeaf,77,2000,2.22,74,2.47,42,1.4,1,,,,,,,,,,,1,0,0,0,0
167,NSW129599,21,fullLeaf,76,5189,5.77,116,3.87,62,2.07,0,,,,,,,,,,,1,0,0,0,0
167,NSW129599,22,fullLeaf,71,1892,2.1,74,2.47,42,1.4,19,,,,,,,,,,,1,0,0,0,0
167,NSW129599,23,fullLeaf,70,3195,3.55,116,3.87,38,1.27,18,,,,,,,,,,,1,0,0,0,0
167,NSW129599,24,fullLeaf,70,3968,4.41,106,3.53,52,1.73,4,,,,,,,,,,,1,0,0,0,0
168,NSW129600,1,fullLeaf,92,4523,5.03,118,3.93,56,1.87,95,,,,,,,,,,,1,0,0,0,0
168,NSW129600,2,fullLeaf,91,5877,6.53,138,4.6,69,2.3,133,,,,,,,,,,,1,0,0,0,0
168,NSW129600,3,fullLeaf,91,2275,2.53,80,2.67,41,1.37,31,,,,,,,,,,,1,0,0,0,0
168,NSW129600,4,fullLeaf,88,4050,4.5,134,4.47,51,1.7,57,,,,,,,,,,,1,0,0,0,0
168,NSW129600,5,fullLeaf,84,4904,5.45,134,4.47,52,1.73,85,,,,,,,,,,,1,0,0,0,0
168,NSW129600,6,fullLeaf,76,2579,2.87,92,3.07,42,1.4,99,,,,,,,,,,,1,0,0,0,0
168,NSW129600,7,fullLeaf,71,3527,3.92,92,3.07,55,1.83,1,,,,,,,,,,,1,0,0,0,0
169,NSW129601,1,fullLeaf,96,13644,15.16,196,6.53,105,3.5,108,,,,,,,,,,,1,0,0,0,0
169,NSW129601,2,fullLeaf,93,14052,15.61,214,7.13,107,3.57,66,,,,,,,,,,,1,0,0,0,0
169,NSW129601,3,fullLeaf,92,11070,12.3,202,6.73,90,3.0,133,,,,,,,,,,,1,0,0,0,0
169,NSW129601,4,fullLeaf,92,12173,13.53,170,5.67,106,3.53,51,,,,,,,,,,,1,0,0,0,0
169,NSW129601,5,fullLeaf,91,6577,7.31,150,5.0,70,2.33,58,,,,,,,,,,,1,0,0,0,0
169,NSW129601,6,fullLeaf,87,9663,10.74,94,3.13,149,4.97,359,,,,,,,,,,,1,0,0,0,0
169,NSW129601,7,fullLeaf,87,10995,12.22,214,7.13,92,3.07,77,,,,,,,,,,,1,0,0,0,0
169,NSW129601,8,fullLeaf,82,16348,18.16,198,6.6,156,5.2,60,,,,,,,,,,,1,0,0,0,0
169,NSW129601,9,fullLeaf,80,2668,2.96,108,3.6,44,1.47,153,,,,,,,,,,,1,0,0,0,0
169,NSW129601,10,fullLeaf,78,5249,5.83,160,5.33,62,2.07,59,,,,,,,,,,,1,0,0,0,0
170,NSW129602,1,fullLeaf,97,9452,10.5,186,6.2,82,2.73,17,,,,,,,,,,,1,0,0,0,0
170,NSW129602,2,fullLeaf,96,11617,12.91,176,5.87,96,3.2,44,,,,,,,,,,,1,0,0,0,0
170,NSW129602,3,fullLeaf,81,6757,7.51,146,4.87,68,2.27,97,,,,,,,,,,,1,0,0,0,0
170,NSW129602,4,fullLeaf,73,3868,4.3,102,3.4,60,2.0,138,,,,,,,,,,,1,0,0,0,0
170,NSW129602,5,fullLeaf,70,3768,4.19,94,3.13,60,2.0,37,,,,,,,,,,,1,0,0,0,0
171,NSW129604,1,fullLeaf,91,9398,10.44,152,5.07,91,3.03,74,,,,,,,,,,,1,0,0,0,0
171,NSW129604,2,fullLeaf,91,14238,15.82,184,6.13,114,3.8,11,,,,,,,,,,,1,0,0,0,0
171,NSW129604,3,fullLeaf,91,7380,8.2,158,5.27,81,2.7,113,,,,,,,,,,,1,0,0,0,0
171,NSW129604,4,fullLeaf,91,10178,11.31,156,5.2,92,3.07,13,,,,,,,,,,,1,0,0,0,0
171,NSW129604,5,fullLeaf,89,8830,9.81,158,5.27,83,2.77,1,,,,,,,,,,,1,0,0,0,0
171,NSW129604,6,fullLeaf,87,4305,4.78,100,3.33,62,2.07,110,,,,,,,,,,,1,0,0,0,0
171,NSW129604,7,fullLeaf,87,12964,14.4,170,5.67,101,3.37,12,,,,,,,,,,,1,0,0,0,0
171,NSW129604,8,fullLeaf,86,14038,15.6,168,5.6,120,4.0,7,,,,,,,,,,,1,0,0,0,0
171,NSW129604,9,fullLeaf,86,14063,15.63,168,5.6,120,4.0,152,,,,,,,,,,,1,0,0,0,0
171,NSW129604,10,fullLeaf,79,8461,9.4,150,5.0,91,3.03,24,,,,,,,,,,,1,0,0,0,0
172,NSW129606,1,fullLeaf,91,5865,6.52,124,4.13,70,2.33,132,,,,,,,,,,,1,0,0,0,0
172,NSW129606,2,fullLeaf,79,4924,5.47,110,3.67,64,2.13,121,,,,,,,,,,,1,0,0,0,0
172,NSW129606,3,fullLeaf,75,5633,6.26,112,3.73,76,2.53,137,,,,,,,,,,,1,0,0,0,0
172,NSW129606,4,fullLeaf,72,2798,3.11,92,3.07,43,1.43,16,,,,,,,,,,,1,0,0,0,0
173,NSW129607,1,fullLeaf,91,7194,7.99,146,4.87,72,2.4,7,,,,,,,,,,,1,0,0,0,0
173,NSW129607,2,fullLeaf,91,8310,9.23,152,5.07,82,2.73,0,,,,,,,,,,,1,0,0,0,0
173,NSW129607,3,fullLeaf,83,8854,9.84,164,5.47,94,3.13,101,,,,,,,,,,,1,0,0,0,0
173,NSW129607,4,fullLeaf,75,6801,7.56,144,4.8,78,2.6,28,,,,,,,,,,,1,0,0,0,0
173,NSW129607,5,fullLeaf,73,6472,7.19,166,5.53,67,2.23,25,,,,,,,,,,,1,0,0,0,0
174,NSW129608,1,fullLeaf,89,5977,6.64,160,5.33,64,2.13,149,,,,,,,,,,,1,0,0,0,0
174,NSW129608,2,fullLeaf,87,9045,10.05,172,5.73,91,3.03,60,,,,,,,,,,,1,0,0,0,0
174,NSW129608,3,fullLeaf,84,8838,9.82,186,6.2,75,2.5,74,,,,,,,,,,,1,0,0,0,0
174,NSW129608,4,fullLeaf,80,8434,9.37,140,4.67,83,2.77,154,,,,,,,,,,,1,0,0,0,0
174,NSW129608,5,fullLeaf,71,6729,7.48,156,5.2,74,2.47,48,,,,,,,,,,,1,0,0,0,0
175,NSW129609,1,fullLeaf,97,13933,15.48,204,6.8,95,3.17,144,,,,,,,,,,,1,0,0,0,0
175,NSW129609,2,fullLeaf,95,8606,9.56,158,5.27,80,2.67,20,,,,,,,,,,,1,0,0,0,0
175,NSW129609,3,fullLeaf,93,9316,10.35,194,6.47,77,2.57,10,,,,,,,,,,,1,0,0,0,0
175,NSW129609,4,fullLeaf,91,4516,5.02,138,4.6,50,1.67,0,,,,,,,,,,,1,0,0,0,0
175,NSW129609,5,fullLeaf,91,14229,15.81,238,7.93,89,2.97,112,,,,,,,,,,,1,0,0,0,0
175,NSW129609,6,fullLeaf,91,10759,11.95,182,6.07,89,2.97,35,,,,,,,,,,,1,0,0,0,0
175,NSW129609,7,fullLeaf,85,9867,10.96,170,5.67,88,2.93,20,,,,,,,,,,,1,0,0,0,0
175,NSW129609,8,fullLeaf,85,11755,13.06,178,5.93,91,3.03,1,,,,,,,,,,,1,0,0,0,0
175,NSW129609,9,fullLeaf,76,5495,6.11,170,5.67,51,1.7,0,,,,,,,,,,,1,0,0,0,0
176,NSW129610,1,fullLeaf,96,10471,11.63,168,5.6,89,2.97,154,,,,,,,,,,,1,0,0,0,0
176,NSW129610,2,fullLeaf,95,14159,15.73,236,7.87,95,3.17,1,,,,,,,,,,,1,0,0,0,0
176,NSW129610,3,fullLeaf,95,6435,7.15,152,5.07,66,2.2,22,,,,,,,,,,,1,0,0,0,0
176,NSW129610,4,fullLeaf,92,5440,6.04,170,5.67,55,1.83,13,,,,,,,,,,,1,0,0,0,0
176,NSW129610,5,fullLeaf,86,6825,7.58,214,7.13,58,1.93,0,,,,,,,,,,,1,0,0,0,0
176,NSW129610,6,fullLeaf,74,8449,9.39,122,4.07,106,3.53,359,,,,,,,,,,,1,0,0,0,0
176,NSW129610,7,fullLeaf,73,11337,12.6,188,6.27,87,2.9,5,,,,,,,,,,,1,0,0,0,0
177,NSW129611,1,fullLeaf,94,5811,6.46,140,4.67,66,2.2,144,,,,,,,,,,,1,0,0,0,0
177,NSW129611,2,fullLeaf,85,5071,5.63,116,3.87,65,2.17,103,,,,,,,,,,,1,0,0,0,0
178,NSW129612,1,fullLeaf,75,4370,4.86,112,3.73,59,1.97,54,,,,,,,,,,,1,0,0,0,0
179,NSW129613,1,fullLeaf,92,6800,7.56,166,5.53,61,2.03,1,,,,,,,,,,,1,0,0,0,0
179,NSW129613,2,fullLeaf,80,3079,3.42,114,3.8,44,1.47,83,,,,,,,,,,,1,0,0,0,0
179,NSW129613,3,fullLeaf,78,4030,4.48,112,3.73,55,1.83,59,,,,,,,,,,,1,0,0,0,0
179,NSW129613,4,fullLeaf,77,5042,5.6,130,4.33,65,2.17,75,,,,,,,,,,,1,0,0,0,0
180,NSW129614,1,fullLeaf,93,4213,4.68,128,4.27,53,1.77,149,,,,,,,,,,,1,0,0,0,0
180,NSW129614,2,fullLeaf,92,3382,3.76,106,3.53,47,1.57,127,,,,,,,,,,,1,0,0,0,0
180,NSW129614,3,fullLeaf,91,6571,7.3,166,5.53,66,2.2,23,,,,,,,,,,,1,0,0,0,0
180,NSW129614,4,fullLeaf,89,3654,4.06,122,4.07,47,1.57,116,,,,,,,,,,,1,0,0,0,0
180,NSW129614,5,fullLeaf,88,4016,4.46,106,3.53,58,1.93,122,,,,,,,,,,,1,0,0,0,0
180,NSW129614,6,fullLeaf,88,7509,8.34,134,4.47,77,2.57,67,,,,,,,,,,,1,0,0,0,0
180,NSW129614,7,fullLeaf,88,5473,6.08,124,4.13,70,2.33,133,,,,,,,,,,,1,0,0,0,0
180,NSW129614,8,fullLeaf,86,4094,4.55,106,3.53,57,1.9,83,,,,,,,,,,,1,0,0,0,0
180,NSW129614,9,fullLeaf,83,2037,2.26,92,3.07,36,1.2,0,,,,,,,,,,,1,0,0,0,0
180,NSW129614,10,fullLeaf,83,5461,6.07,120,4.0,64,2.13,87,,,,,,,,,,,1,0,0,0,0
180,NSW129614,11,fullLeaf,83,5520,6.13,148,4.93,63,2.1,59,,,,,,,,,,,1,0,0,0,0
180,NSW129614,12,fullLeaf,82,2079,2.31,102,3.4,42,1.4,44,,,,,,,,,,,1,0,0,0,0
180,NSW129614,13,fullLeaf,78,2854,3.17,98,3.27,41,1.37,143,,,,,,,,,,,1,0,0,0,0
180,NSW129614,14,fullLeaf,77,2372,2.64,82,2.73,46,1.53,94,,,,,,,,,,,1,0,0,0,0
180,NSW129614,15,fullLeaf,77,2799,3.11,90,3.0,45,1.5,85,,,,,,,,,,,1,0,0,0,0
180,NSW129614,16,fullLeaf,70,5998,6.66,122,4.07,83,2.77,119,,,,,,,,,,,1,0,0,0,0
181,NSW129615,1,fullLeaf,94,22880,25.42,284,9.47,111,3.7,155,,,,,,,,,,,1,0,0,0,0
181,NSW129615,2,fullLeaf,77,1995,2.22,54,1.8,49,1.63,0,,,,,,,,,,,1,0,0,1,0
181,NSW129615,3,fullLeaf,74,30661,34.07,300,10.0,198,6.6,142,2,51224,322,232,141,60,93,85,101,60,1,1,1,0,0
181,NSW129615,,,,,,,,,,,1,55530,330,238,3,,,,,,0,1,0,0,1
182,NSW129616,1,fullLeaf,74,27499,30.55,278,9.27,173,5.77,33,,,,,,,,,,,1,0,0,0,0
182,NSW129616,2,fullLeaf,73,20289,22.54,262,8.73,121,4.03,44,,,,,,,,,,,1,0,0,0,0
183,NSW129618,1,fullLeaf,91,3211,3.57,108,3.6,46,1.53,49,,,,,,,,,,,1,0,0,0,0
183,NSW129618,2,fullLeaf,91,3488,3.88,112,3.73,48,1.6,70,,,,,,,,,,,1,0,0,0,0
183,NSW129618,3,fullLeaf,88,2907,3.23,110,3.67,41,1.37,106,,,,,,,,,,,1,0,0,0,0
183,NSW129618,4,fullLeaf,86,2921,3.25,108,3.6,42,1.4,111,,,,,,,,,,,1,0,0,0,0
183,NSW129618,5,fullLeaf,83,3136,3.48,100,3.33,46,1.53,56,,,,,,,,,,,1,0,0,0,0
183,NSW129618,6,fullLeaf,82,2177,2.42,96,3.2,37,1.23,0,,,,,,,,,,,1,0,0,0,0
183,NSW129618,7,fullLeaf,79,2398,2.66,86,2.87,41,1.37,46,,,,,,,,,,,1,0,0,0,0
183,NSW129618,8,fullLeaf,79,3835,4.26,114,3.8,51,1.7,26,,,,,,,,,,,1,0,0,0,0
183,NSW129618,9,fullLeaf,76,2995,3.33,120,4.0,44,1.47,16,,,,,,,,,,,1,0,0,0,0
183,NSW129618,10,fullLeaf,74,1495,1.66,72,2.4,27,0.9,15,,,,,,,,,,,1,0,0,0,0
183,NSW129618,11,fullLeaf,73,1988,2.21,88,2.93,35,1.17,1,,,,,,,,,,,1,0,0,0,0
